	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
GCGR|2642	-0.013144796	0.716236778	1.262969876	1.125623014	-0.983381142	-0.983381142	-0.983381142	-0.983381142	-0.854062748	-0.983381142	-0.983381142	-0.858619663	0.516406059	1.726936176	-0.402979748	-0.882031471	1.323277051	0.158030151	-0.865893041	1.015066302	-0.871497575	-0.553551691	-0.701698651	-0.983381142	-0.983381142	-0.662957032	-0.900987028	-0.983381142	-0.983381142	-0.830592303	1.024190061	1.416393861	0.824443754	-0.85263644	-0.983381142	0.962135097	-0.093149584	1.207242033	1.534457321	-0.612247155	1.193170249	-0.371175067	1.293818635	1.234404511	1.31007246	1.440546017	1.501811897	-0.644999343	1.186991234	-0.852126425	1.424853813	0.695313916	-0.983381142	-0.724009084	-0.859575953	-0.983381142	-0.983381142	0.958990092	-0.126374344	1.419044455	-0.859685397	-0.983381142	-0.881538349	-0.983381142	-0.983381142	-0.682184407	-0.983381142	-0.983381142	-0.983381142	-0.983381142	-0.983381142	-0.704160147	-0.875841673	0.703148598	-0.868208876	1.507626312	1.311848853	-0.983381142	-0.840607538	-0.53494954	-0.983381142	-0.983381142	0.684285228	-0.983381142	-0.983381142	-0.888501098	-0.583854732	-0.983381142	-0.537678838	-0.818863918	-0.835258838	-0.983381142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCM1|8521	1.648482211	-1.520446315	1.634941389	1.098662217	1.248834759	0.3336332	-0.424769028	-0.980284914	-1.279572568	1.009535803	-1.520446315	-1.288060465	-0.542624193	-1.520446315	-0.084384568	-0.711196285	0.874466828	-0.664046141	-0.20398911	0.780953444	-0.910177978	1.084553563	-0.489298885	-0.64614407	0.146965158	0.656509091	-0.04826355	-0.979397864	-0.343575621	-1.520446315	-0.043831937	1.536410988	1.462654478	-0.562484549	-0.67209632	-0.261444375	-0.48088456	1.791848102	1.600821508	-0.829156921	1.42566075	0.119917972	1.268217769	0.764003085	0.441547467	1.306347389	1.168784567	0.932262142	0.874174143	-0.950607082	1.860266454	0.049564734	-0.754090206	-1.520446315	-0.860830995	-0.027290386	0.216612431	0.372593861	0.699509786	-0.715883375	-1.520446315	1.099493093	-1.33074975	1.225689821	-1.329724593	-0.959424917	-0.828387626	-1.267028965	-1.277015939	-0.870952004	-1.520446315	-0.411200778	0.162649917	0.136221534	-1.141600572	-0.873688806	0.317351189	-0.861608681	-1.254510341	-0.685179211	2.089665916	-0.239834037	-0.708864353	-1.520446315	-0.565493174	-0.274902337	-0.33475572	-0.536775128	-0.598791829	-1.001000743	0.362519421	-1.141807149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCNT3|9245	-0.845553452	0.12920121	0.069306806	-0.573545544	0.023638197	0.034759849	-0.504897667	-0.900257819	-0.488511142	-0.007377341	-0.044108095	-0.838312709	-0.263005699	0.409541684	0.675520342	-2.640138667	-0.906478118	0.200964209	0.260053029	2.240099409	0.176845889	-1.179895554	-0.291032449	-1.258440499	-0.159685708	-0.717656942	0.210169624	-1.553608479	0.147170538	1.3808104	-0.266638863	-0.067062768	-0.818302455	0.866374427	0.279441058	0.508703974	0.010499459	-1.028410118	-1.346961695	-0.110014528	-1.286964834	0.287302012	-0.006529065	0.746445077	0.117874829	0.947197435	0.320445899	0.263677943	-0.138935538	0.356908372	-0.360990172	0.210199246	0.211772269	-0.160371488	-0.432970358	0.297597321	-0.40822931	-0.579583453	-0.126522189	0.842253623	-0.975639822	0.577499567	-2.467645912	0.398669147	-0.83923599	0.614911397	0.614368435	1.535477962	-0.108147903	0.228675241	-0.172138999	-0.327113525	1.594474677	0.072954046	-0.700392214	0.949779521	0.752651628	-0.135407788	0.278354392	2.083232315	-0.51692257	0.225424142	2.075388618	-1.351499327	0.064827285	0.472330607	0.662331629	-0.913204272	-2.947314742	-0.245934997	-1.087938668	-2.160377923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCNT4|51301	-0.201122452	-0.433700798	0.787729105	0.707738089	-1.238653986	-1.303470494	-0.470399633	0.657119417	0.068022648	-2.343313969	-0.185137045	-1.185175065	-1.027335457	1.155518256	0.650228329	-1.238212649	0.927440362	-0.653698075	-1.018456466	0.963943861	-0.847620955	-1.142702874	-0.743300542	-0.219533634	-0.834290574	-2.188510383	-0.403438718	-0.331313193	-1.04846413	-0.483106864	0.558856651	1.430670873	1.081353039	0.309003405	-1.117583475	0.881042788	-0.183437358	1.17043605	1.169970134	-0.240603065	1.302400568	-0.233403916	1.108743163	-3.082672234	1.053362504	1.152590979	1.025678274	-0.964207658	0.997097032	0.323652632	1.662443811	0.578178761	0.12644434	0.272645076	0.245250378	-0.232693088	0.028273694	1.128457728	0.720665399	0.924572045	0.259647405	-0.147402508	-0.635179004	-0.653543813	-0.592908574	-0.308769662	-1.099678535	-0.561064328	-1.008753859	-0.624607279	-0.268288492	-0.922429759	-0.90945291	0.852986263	0.109322359	0.233867495	1.076793371	-0.552229683	-0.698073187	1.652144219	-0.141533426	-0.433310196	-0.201172298	-0.46759132	0.290083368	-0.499592129	-2.125107371	-0.287436342	-1.014271385	-1.301191766	0.20549232	-1.448150428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCOM1|145781	-0.650339705	-0.920309852	0.718411313	0.218851524	-0.778186014	-0.805494226	0.199851349	-0.717239492	-1.045787972	-0.658359716	-0.998469412	-0.821376246	-0.172265594	1.934377183	-0.810013323	0.318417628	0.497109264	-0.584927459	0.127466692	1.311748936	-0.730976619	-0.636906875	-0.816731449	-0.627743068	-0.417183721	-0.717985791	0.141042264	0.247850122	-0.380681513	-0.245484253	0.642360243	0.945271792	0.923448034	-0.831859117	-1.266757179	0.437159098	-0.3147342	0.576401346	0.662726892	-0.749352486	0.55221824	-0.883107494	1.339699638	-1.234203329	1.073932966	1.385896232	1.484722978	-1.509163	0.515524659	0.380557255	1.276192455	0.748248699	-0.161495252	0.308083586	0.019379195	-0.777759749	-0.541194328	0.414597782	-1.066732494	1.996907489	-0.774780414	-0.783413873	-1.202014792	-1.043656011	-0.399917588	-0.093517992	-0.706761296	-0.589794882	-1.178909816	-0.068292241	-0.714658357	-0.130551206	-1.333920202	0.226310866	-0.923629329	-0.080610985	1.684284635	-0.848116526	0.051174077	1.578130897	-1.477789391	-1.734442612	-0.637040797	-1.616731812	0.059359459	-0.690924278	0.652032519	-0.431090051	-0.788684293	-0.63200302	-0.079003675	-0.682677152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GC|2638	1.184961958	0.161469363	1.746798535	1.037239859	-0.72230961	1.850604686	0.026317315	-1.189571733	-1.189571733	-1.051304002	-0.851614662	0.285637848	-1.073163786	-1.189571733	-0.86854649	-1.08118567	0.378918806	-0.954082495	-0.676631054	-0.598297305	-0.839188942	-0.382340516	1.602654112	-0.007597792	-0.693339363	-0.93243537	0.683930893	-0.812373524	-0.893927744	-0.683779193	0.113279265	1.448835044	1.33612832	1.61407845	-0.87691917	-1.058842186	0.4077124	1.311630468	0.736118644	-0.792671071	0.435048362	0.64601339	0.805425929	1.11082704	-0.431444973	1.336022461	-0.463392678	1.247474366	1.272339005	-0.366206439	1.094659208	-0.977719547	-0.167596856	-1.074749407	1.133026914	-0.825146678	0.124804082	-0.206878029	-0.304521719	-0.856347507	-0.957706204	2.621404778	0.401704341	1.242913142	-0.993937201	1.733577038	0.601732707	-1.189571733	-0.946062322	-0.759868657	0.147530745	0.953781175	-0.985073245	0.173026782	-1.189571733	-1.189571733	-0.658947924	-0.619050202	0.549124476	-1.189571733	1.535506342	-0.737117765	-1.014790476	-1.189571733	1.006729303	-0.74542758	-0.861569473	0.557865113	0.064840836	-0.168367501	-1.03116576	-1.189571733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDA|9615	0.044294317	2.10276342	0.942531238	1.110409225	-0.4958575	0.515480008	-0.238041291	0.14761173	-0.979399767	-0.101088838	0.627429331	-0.055374678	1.37835966	-2.742491284	0.612350796	-3.158746444	1.090552425	-0.514125831	-1.865421944	-0.599436935	-0.188587318	-0.074328634	-1.013197746	-0.160384552	0.112158113	-0.209916268	0.515059234	-0.899409183	0.134924903	0.73334321	1.004666275	0.503096272	0.836752585	0.563606567	0.358456476	0.670134359	0.280567413	0.897994891	0.861720494	0.243415933	0.733241187	0.520179518	-0.151620627	-0.560184745	-0.16913679	0.079563841	-0.80076644	1.611771833	0.849729691	-0.427699184	0.183000906	0.123594019	0.074085112	0.19269691	0.53921418	-1.671145813	0.018579186	1.003550915	0.791759911	-1.059214832	-0.344453813	0.040301766	-1.914076529	1.239938925	-0.202846871	2.031802617	1.046849561	1.172080099	-0.404918919	0.648430964	1.20768385	-0.307648476	1.835542999	1.313427108	0.391556659	-0.031892552	-2.114171837	-0.608153496	-1.015245557	0.026844787	-0.503512984	0.701087383	1.294981347	-0.616042762	0.523016465	0.628087061	0.321854959	-0.11238907	-1.624151461	0.108393169	-0.313983537	-2.218350509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDF3|9573	-1.052453685	-0.28865766	0.711184848	-0.851507533	0.202830717	-0.900041517	-0.285338641	0.276787282	-0.828166524	-0.770720907	-0.847950782	-0.105185332	0.587543527	-1.702157853	-0.293014095	-2.191966498	-1.822067398	0.464202669	-0.366980991	-0.338536267	-0.132765587	1.012288677	-0.784677122	-0.137479656	0.246972574	-1.25511614	-0.155271802	0.011937326	-0.240759331	-0.828871063	-0.514124396	0.827497385	-0.882393785	-0.246467332	-0.320666299	-0.998635221	-0.084435223	-0.195946354	-1.86319331	0.310182714	-0.732918529	0.001277107	1.574430401	1.216168897	0.946194312	0.872514366	1.760389995	-1.209461035	-0.608610021	0.350072235	0.930759066	-0.052497384	1.01288527	0.82452755	0.073791961	-0.095970739	0.129351914	-0.454657619	-0.168466806	1.581726681	0.035297319	-0.333450932	-0.095352328	-1.1091005	0.775978811	0.776952327	-0.558356332	-0.338934919	-0.819919662	0.606185981	-1.392627171	0.353710724	-1.642242934	-0.792399529	0.559171722	-0.754643643	0.771767193	0.170509778	-0.882017145	1.342867217	-0.318284402	-0.325514146	-1.605124926	-1.3863673	-1.478490516	0.064434096	-0.676996311	0.161604578	-0.049339049	0.016262496	0.403265123	-2.191966498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDF6|392255	1.256685804	-1.92132599	-0.586452694	-1.368088573	0.633560072	0.915313927	1.219630985	1.645618515	0.186028117	0.938575404	1.022189032	-0.826161909	0.505741514	0.235378308	0.182803359	-1.697929391	-0.553687323	1.084505296	0.436297452	-1.306214229	1.098008597	0.791240627	-0.383214844	1.009352875	1.244597666	0.168525238	0.457171455	0.924393596	1.471741972	-0.166754541	-0.267068623	-0.646947516	-0.442848681	1.039523893	0.140802141	-0.199398133	1.616672319	-0.182559363	-0.641041702	0.983616701	-0.851770885	0.547341783	-0.705756107	-0.161817999	-0.706037772	-0.633987241	-1.239101715	-1.737755447	-0.435022769	1.617298002	-0.635190187	-0.134229751	0.645852482	1.689555061	-0.007004442	0.473074614	1.014836934	-0.238720144	0.098278704	-1.516761676	0.678327418	0.368186522	0.784229287	0.597773632	1.682753388	-1.756908461	0.484594915	0.230864944	1.152689178	1.691348592	0.677275847	1.44618967	-0.827804483	0.094856059	0.734121373	-0.286187868	-1.718812223	0.556339451	-0.73146671	-1.144868597	0.376183472	0.437572566	-0.432053642	0.884121557	-0.659064338	1.114261074	0.866790464	1.363945851	1.271951964	0.315127334	0.634011436	0.767661752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFPT2|9945	-0.353908435	0.75092766	-0.347641795	-0.819713407	-0.135971846	-1.403757376	-1.868512953	0.050392575	-1.426979416	-0.18344953	-1.513693979	-0.94503322	-0.341181936	0.259221711	-0.313750381	2.767343001	0.268755918	0.044719969	-0.589946572	0.294770807	0.711934704	-0.035002358	1.571782446	0.045264381	-0.890750576	2.506493632	-0.688028444	1.1314843	-1.113759994	1.305347643	0.665233362	-0.220397801	0.23511909	-0.549449294	-0.988737714	0.279629277	-1.516042013	-0.253169828	0.124666317	-0.746104428	-0.328879945	-1.103555864	0.515373894	-0.487275803	0.260556593	0.120677732	0.124947215	0.047779121	0.279210329	-0.13470031	0.038478917	0.850578987	-1.916500795	-0.634124601	-2.454845013	0.070214815	0.339301426	0.188493544	-0.849275403	-0.159412494	-1.741382269	-1.054314071	0.813679648	0.941046943	-1.236752823	-0.210339006	-1.363406203	0.485619137	-0.961021814	-2.842931176	-2.451521307	-1.505521326	0.103385906	-0.034285679	-0.039062002	0.879133161	0.052455523	1.964233464	2.006344652	0.580845209	-0.933041711	-0.318577428	-1.540012998	0.929935265	1.041622447	-1.700027756	2.619299053	-0.968435172	1.469827163	-0.454901769	1.09009139	2.628718691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFRA1|2674	0.533629845	-0.76544785	0.388968473	0.324052527	-1.171415685	0.253509088	0.234900883	0.131697331	-1.236335793	0.24021668	-1.992791436	-0.12540322	0.168774117	-2.511061464	0.816819316	-3.470925325	0.879093245	0.643760014	-0.730539618	-0.965446662	-0.560207715	-0.744464987	-0.7527915	1.771736773	0.708218341	0.571815879	-0.820377313	0.669321128	-0.08876818	-0.963256417	1.300286223	0.187411528	1.367418061	0.225099752	-0.753166773	1.254382809	-0.155203497	0.449151804	0.571311672	0.29751272	0.704731371	-0.521884321	1.255126729	0.331553027	-0.14004968	0.775175636	-0.345983559	-0.048712891	0.468107546	-0.628792619	0.34315918	1.314297202	0.829759498	-0.223269752	-1.13484063	1.557048988	-0.117148904	1.014430643	2.223879651	-0.073741015	-1.822063777	0.36362067	-0.93386994	1.327161296	0.479746979	-0.77099175	-1.03728537	-0.60649964	-0.882158638	0.145343664	-1.761344671	-1.242882136	1.481665352	1.27070166	0.202979663	-1.68269256	-0.07598036	-0.34407969	-0.704650398	0.143901545	0.019680655	-0.499268869	-2.04160001	0.575459047	1.064758288	1.322878895	0.738427649	-1.246001548	-1.181375067	-0.744479822	0.349462042	-2.517658545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT6|124975	-0.218016111	-0.564093082	1.210830909	1.284199384	-0.347876534	-0.079522132	-0.279373913	-1.260154596	-0.745430068	-0.61497065	-1.331657831	-0.353594244	-0.012752042	1.068839177	-0.624154932	-1.18069027	1.011356796	0.087770749	-1.202319551	1.129169877	-0.944247611	-0.545310059	-1.347936778	-1.455330645	-0.944518836	-0.737946291	-1.267523916	-1.259804816	-1.455330645	-0.765932698	0.94294398	1.220988204	1.026146815	-0.662920309	-0.742714836	0.920518554	-0.017024237	1.143582981	1.172991905	-1.455330645	1.108608159	-0.061843615	1.145542312	0.788477835	1.186276726	1.227119763	1.288194481	-0.202420686	1.104134218	-1.336504686	1.179375441	0.765274856	-1.358310533	-0.776802547	-1.086235476	-0.388649817	-0.622888933	1.081985074	-0.336389326	1.188977987	-0.04534101	-1.104865805	0.526060645	-1.455330645	-0.597736741	-0.563579005	-1.280189562	-0.88179678	-0.388036231	-0.892840988	-1.455330645	-1.058553199	-1.28221536	0.993945248	-0.634102898	0.014839595	1.210306626	-1.212658858	-1.046908682	0.415621582	-0.497276318	-0.972826479	0.539543976	-1.455330645	-1.455330645	-1.079346733	-0.921449907	-0.76686938	0.596491791	-1.306391869	-1.321234323	-1.351140278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT8P|645367	0.056517072	-2.042071329	0.364272922	0.488792808	1.278812567	1.626477324	1.122955552	0.836908106	1.702673769	1.530459018	1.028051689	1.638945629	0.402930999	-0.95709907	-0.211214187	-1.018501768	0.712121647	0.386250636	0.981513752	-0.776196223	1.576835897	0.790120775	0.767117956	-0.085764938	1.02975627	0.583460053	1.037972285	-0.310448992	0.939977107	0.688419015	-0.726146001	-0.589056717	-0.052244903	0.29755283	1.182073599	-0.490409073	0.254633824	0.132050707	-0.340695343	0.851733485	-0.139578725	0.117221407	-0.826318869	-2.384402367	-0.478387579	-1.018700236	-1.168485008	-0.058503502	0.140897197	-0.058000823	-0.655122826	-0.784268059	1.197598598	0.077107358	0.783750565	0.806402067	0.99812874	0.242685392	0.575972329	-1.596799873	0.994587966	1.731668146	-1.554068963	-1.957192977	-0.239041325	1.433870761	0.434446871	-0.294091014	0.381438738	0.895064586	0.151999026	0.597081196	0.610416012	-0.48506619	-0.597181698	0.388223552	-1.213582788	0.572615694	1.060062606	-0.82500726	0.021770589	1.060204929	1.484901474	0.589417302	1.212243439	1.748658231	0.865214213	1.315666275	-0.915171718	0.766970214	-0.082818455	-1.57534689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGTLC2|91227	0.834527519	0.131139212	0.652829114	0.834338178	1.042928102	0.59461374	0.142814346	-0.366490356	0.313189578	0.997940566	1.52550534	0.958388254	0.324749953	-4.353703335	0.392775025	-2.021327716	0.402149492	0.994677971	0.273640542	-1.350963164	-0.047164712	1.192796611	-0.295016638	0.5981393	0.841703298	0.036608116	0.064271313	-0.922593188	0.817132331	1.455576031	0.228902481	0.287736368	0.313703023	1.176295356	0.447617971	0.17778852	0.885387842	0.697810876	0.010787591	0.812395334	0.405372266	1.004401346	-0.20576636	2.386164663	-0.438677419	-0.259971171	-1.08017458	1.031946242	0.295895933	0.172341184	-0.055296174	-0.581083041	0.424487381	0.049621955	-0.311499537	0.455580656	0.358948998	0.390818957	0.604999534	-1.838320194	-0.152667155	0.319701913	-1.436600956	-2.170042563	-0.255715603	0.989361014	0.354034374	-0.092124093	0.529874061	0.276485166	-0.655053394	1.70975379	0.331637665	0.668251365	-0.466920805	0.461577989	-1.926148987	-0.423199261	0.133903825	-1.77158031	0.636370917	0.382282626	-0.800257613	-1.012657058	0.425962801	0.775490487	0.983353279	0.998312904	-1.322430053	0.901759697	-0.01361732	-1.300748181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
